# Voltage [mV]	Duration [ms]
 5.99443696363430689e+01	 1.86497361046467404e+03
-3.12194457277907418e+01	 5.53615710806278116e+02
-1.19909403980544539e+02	 3.45305773060613035e+02
-7.49895270204565989e+00	 1.53907828740418131e+03
-1.19938105947014407e+02	 2.29212717363749988e+02
-3.06758022417020868e+01	 3.34000759301813332e+02
-7.29379523322041905e+01	 6.47662511784292519e+02
 5.99999532713345616e+01	 1.94583654498821670e+03
-1.19997715576709425e+02	 1.40301161266795953e+03
-9.89385502046766341e-01	 9.28311031682951011e+02
-3.18304307780380817e+01	 1.39185860227851049e+03
-1.19990855977739557e+02	 1.91554810200405200e+03
-4.47716015514072225e+01	 1.91623251867549561e+03
 5.99649295088188978e+01	 1.98964497212611946e+03
-1.19993375919662697e+02	 1.01994771586113939e+03
 5.99884076394301644e+01	 1.05689810472361887e+03
 5.98885059344678297e+01	 5.70754354813135706e+02
-1.19793255220029678e+02	 1.14922188980448595e+02
-3.38307456468631997e+01	 1.01589805494609425e+03
 3.50143122711187971e+00	 1.18262976245492405e+03
