# Voltage [mV]	Duration [ms]
 5.99965511176095561e+01	 1.02552558378380900e+03
 2.39511893526744188e+01	 1.56529955668808907e+03
 5.99928408331433900e+01	 5.04446168692463317e+01
-3.08621846149853241e+01	 2.75418731368909107e+02
-1.19990278937987753e+02	 1.99782376791304773e+03
-1.12049346071658817e+02	 5.19946668626594359e+01
 5.99945911553951419e+01	 3.27168453497591713e+02
-1.19735214512756627e+02	 5.03564626259206875e+02
-1.26441557417292643e+01	 8.38121713815009031e+01
-1.19493378577574489e+02	 1.19469803370435741e+02
-1.18770904126562584e+02	 7.51001201721319944e+01
-3.83140370156892374e+01	 7.66515153180946243e+01
-4.29457760489066942e+01	 1.99562909737838959e+03
 5.99910481564037639e+01	 4.46219419399036724e+02
-3.16890417666761550e+01	 1.96413910674172115e+02
-1.19124051496483517e+02	 1.99984583497033736e+03
-4.09915191863846218e+01	 6.01076177736748036e+01
-1.19224083825949094e+02	 5.78891869518170594e+01
 5.99735896170643059e+01	 5.13441805855003508e+02
-1.06063251031753310e+02	 5.21100635666678826e+01
