# Voltage [mV]	Duration [ms]
 5.99946618403087939e+01	 3.93076787845854312e+02
-3.63768194268357234e+01	 5.06822725198200033e+01
-1.19054902741556788e+02	 5.28094701742635948e+01
 5.99617137156532749e+01	 1.54308080975611858e+02
-1.19999372689735637e+02	 7.48685077214305124e+02
-4.35029346219072721e+01	 1.29417479216394599e+03
-1.19834994594481046e+02	 5.02634811783756561e+01
 5.99839279609582547e+01	 3.76892656373692660e+02
-1.15991584373580878e+02	 5.00292132549133868e+01
 5.98327504304805302e+01	 5.66856027789289030e+01
 5.99990884659109156e+01	 1.05517030554423357e+02
-3.73542108014293035e+01	 5.02468587036275167e+01
 5.39838889530243193e+00	 5.40210676244788246e+01
-1.19976350533978987e+02	 5.32823867297767748e+01
 2.18944809947233239e+01	 1.28353560406627548e+03
-3.58010942330547266e+01	 1.08840523691462693e+02
-1.19843497271341803e+02	 1.99461330144481531e+03
-3.18527449652163455e+01	 6.80718363327151366e+01
 5.99832490353636274e+01	 2.68869476742307370e+02
-1.18026346688468607e+02	 5.79469098872570711e+01
