# Voltage [mV]	Duration [ms]
 3.64163714660128335e+00	 5.00336126719638443e+01
 5.99999824280948815e+01	 1.72232315543957299e+02
-1.19895664671361615e+02	 6.15498596917885493e+02
-1.05816710191706875e+02	 5.05165644658897151e+01
-1.19023610922789757e+02	 5.14900908526505532e+01
-4.33544192557026236e+01	 4.74688307351620438e+02
-1.19939789303021982e+02	 5.78334178888720061e+01
 5.99970119098900057e+01	 1.35889417518529626e+02
-3.35371929562693225e+01	 5.34330472560741185e+01
 5.22096309816902249e-01	 5.00281101254594844e+01
-1.19098763849145939e+02	 6.23557888551182486e+01
 5.99999883236277753e+01	 8.37765042515327707e+01
-1.19313622492646331e+02	 5.00267200899870801e+01
 5.99993141300103048e+01	 1.25565662287312648e+02
 1.68618348878519839e+01	 5.00362864927623576e+01
 1.92726228334331893e+01	 2.53482417736743031e+02
-1.08068156422982952e+02	 5.14818616231361261e+01
-3.54778941699875361e+00	 5.01540892105527618e+01
-1.18918499710770135e+02	 5.00064896971342563e+01
-1.20334926513675100e+00	 5.12542457442575454e+01
