# Voltage [mV]	Duration [ms]
 5.99999999460540607e+01	 1.99974917864355962e+03
-1.07185223755475135e+02	 1.99610172809823666e+03
-3.66671975738280054e+01	 1.96224932350482050e+03
-1.19969229405922619e+02	 1.99278186021464467e+03
-3.86651181447494707e+01	 1.97271918487228322e+03
-7.19611063501388060e+00	 1.99837224633192932e+03
-1.19829275875142358e+02	 1.94419469389872484e+03
-1.18070818329492255e+02	 1.99878776157617608e+03
 5.99999234439979148e+01	 1.98884156410631294e+03
-1.19613703434389080e+02	 1.99803483172266442e+03
-3.83264257599370524e+01	 1.98837347613806719e+03
-1.17302438574422084e+02	 1.99926456409836328e+03
-8.53191817290388599e+00	 1.99951960064159152e+03
-8.85051660550472974e+01	 1.99999997694172293e+03
 5.99965431959136879e+01	 1.99878442320662725e+03
 5.83563479069969446e+01	 1.99944950882471107e+03
-2.24999497943426547e+01	 1.99999991591747789e+03
 5.99772819395224701e+01	 1.99689034273374273e+03
 3.81266926001859190e+01	 1.99980189469384186e+03
-1.94700697070172168e+01	 1.99995105150027803e+03
