# Voltage [mV]	Duration [ms]
 5.99906961039673661e+01	 1.99994567148681699e+03
 5.99649516626021466e+01	 1.99151832985384840e+03
 4.24044584943223697e+01	 1.99934533310873280e+03
-2.15120164767116222e+01	 1.99942050054635797e+03
-1.19987388256971812e+02	 1.96753653433250997e+03
-4.87526954466553235e+01	 1.98946051504954607e+03
 5.99999400805094751e+01	 1.99877108231419402e+03
-2.56796109142970010e+01	 1.99930208200389211e+03
-1.19752239528497427e+02	 1.98859755209246964e+03
-7.96486045539199949e+00	 1.99998489163758359e+03
-1.19968070116197609e+02	 1.98310356267241218e+03
-8.22350677068071434e+00	 1.99997636445261492e+03
-1.19648275829962017e+02	 1.99990507403595961e+03
 5.99904449704217768e+01	 1.99999999966449695e+03
-2.38439831762924257e+01	 1.99998394159749819e+03
-1.18250414517095592e+02	 1.98707169621983303e+03
 5.98542872778429853e+01	 1.95893485262110084e+03
-1.19902882726446748e+02	 1.99994027336365662e+03
-5.00880757361789790e+01	 1.99762522555967712e+03
 5.96084751560954373e+01	 1.90708212816342098e+03
