# Voltage [mV]	Duration [ms]
-1.19999984287071214e+02	 5.23478290900442644e+01
-2.26261307190808907e+01	 1.99990779101335102e+03
-1.19892271920407453e+02	 5.04096074744205822e+01
-1.16331593829160269e+02	 1.99865884758239145e+03
-1.19711624989434853e+02	 5.32091330325387233e+01
-1.19989134314410975e+02	 3.01045309819658087e+02
-1.13065364923681301e+02	 5.82214595435281126e+01
-1.05802828416792522e+02	 1.99992753332057373e+03
-1.19190945219202234e+02	 5.01990552926048110e+01
-1.19996800434869215e+02	 1.94129201911589263e+02
-1.19999970213632565e+02	 1.03411101592320989e+02
-9.34113375706041893e+00	 1.99972176725303552e+03
 5.97144623872482612e+01	 5.34758984928524228e+01
-1.17733672626217952e+02	 5.46181629344853832e+01
-1.19994101074255724e+02	 9.55430667859402547e+01
-1.18657142418770377e+02	 5.23025249054579362e+01
 5.99954079695692144e+01	 1.26675332640336842e+03
 5.99994211291291606e+01	 5.97181052750594574e+01
 5.97509825049723133e+01	 1.68594132588004322e+03
 5.93703023125863751e+01	 3.39641529430425351e+02
