# Voltage [mV]	Duration [ms]
-1.19137180642813348e+02	 2.45836029516488139e+02
-1.12702131556900170e+02	 4.33692527807718022e+02
-1.85274390906213569e+01	 1.98071908939157652e+03
 5.98713975973204811e+01	 5.99516334121284729e+01
-1.19917269547226439e+02	 6.91072801858641128e+01
-1.19968049678583299e+02	 5.04140779461831201e+01
 5.99180323508426227e+01	 7.25019604263035035e+02
-1.19787676628080007e+02	 1.75010578680712911e+03
-6.40513432261570870e+00	 1.92960211044626863e+03
 5.99412422718700384e+01	 1.90499906372025066e+03
-1.88016146920231506e+01	 1.99869347894518114e+03
 5.94901305692612539e+01	 1.96246495790683809e+02
-1.18987678781062996e+02	 5.16988239346573479e+01
 5.97873511295954927e+01	 4.70108833961654796e+02
-1.19895597874040632e+02	 5.47553865545846961e+01
-1.17685405714310704e+02	 9.71789803964943246e+01
-1.18437599452355485e+02	 5.79218494538439970e+01
-1.19940745359651160e+02	 2.25797840166469740e+02
-1.19799878819134591e+02	 4.06515596974789275e+02
-1.19999441523258142e+02	 5.16253251024971931e+01
