# Voltage [mV]	Duration [ms]
-1.19988485339608090e+02	 6.21316205972538995e+01
-2.42095286768052915e+01	 1.98207460971749242e+03
-1.13898853428046323e+02	 6.23381760112623624e+01
-1.18262612587683748e+02	 3.67785267546521141e+02
-1.17715803918724802e+02	 1.99998718648251997e+03
-7.07096446065158091e+00	 1.99897911275919864e+03
 1.15544556868703125e+01	 1.99820765739999160e+03
 5.87361290448137083e+01	 1.34048801513762271e+02
 5.99999713513017525e+01	 1.56972945675158371e+02
 5.98623466837997000e+01	 5.01631316465896475e+01
-1.19839896540596868e+02	 5.11744678472489056e+01
 5.98219468983767229e+01	 1.99990309559238335e+03
-1.85071190578760820e+01	 1.99830020779428878e+03
 5.99582346910327999e+01	 6.86179451184978575e+01
 5.95279716371736924e+01	 5.26847192482455924e+01
 5.96947683024738183e+01	 5.68845247745693356e+01
 5.99972864346754875e+01	 5.67296032307380287e+01
-1.19962646331701222e+02	 9.84405483383698083e+02
-1.19881268353840028e+02	 3.09958391264245165e+02
-1.19161854344252490e+02	 6.69771050080593113e+01
