# Voltage [mV]	Duration [ms]
-1.57013994763979241e+01	 1.70651761440444898e+03
-1.18011721696387838e+02	 9.69109473043985759e+01
-8.86078329686095287e+01	 1.76404337547051819e+03
 5.99265004137038488e+01	 1.99435632457895213e+03
-1.12105540053513010e+02	 1.99206469650569420e+03
 5.98031341405078365e+01	 4.30269905687942980e+02
-9.47594235327622840e+01	 2.50940161627499350e+02
-5.27219877945839102e+01	 1.02087695788017754e+03
-2.15808448708453255e+01	 1.98112295692046996e+03
-1.06406383732548264e+02	 1.83928078238162038e+03
-5.41603060785185448e+01	 1.83280092692782932e+03
 3.89713730200488442e+01	 3.41249218236279603e+02
-3.31898247425961159e+01	 1.89821463743373738e+03
-2.23967043025118073e+00	 1.98736465282570998e+03
-8.84625527785302950e+01	 1.98978234490240288e+03
 5.99912584877713186e+01	 1.87114899798507076e+03
 5.96336299731319741e+01	 1.91988890624924397e+03
-8.84370494599984482e+01	 1.77464990156579802e+03
-5.36960131280325754e+01	 1.75327106763081110e+03
-5.85410094653707347e+00	 1.96433201786739573e+03
