# Voltage [mV]	Duration [ms]
-1.62524831566546624e+01	 1.89538313797362844e+03
-1.18846488648858582e+02	 1.98785579386991094e+03
 5.99824869530142735e+01	 1.94866111353424526e+03
-1.03835699833769425e+02	 1.83359626485943522e+03
 5.68972698472199738e+01	 1.99908821678936033e+03
-3.43290576827788669e+01	 1.93070009372415871e+03
-2.45548398109105221e+01	 1.99221100320503115e+03
 5.64076708170871655e+01	 5.66001451346636983e+01
-1.18597776984515193e+02	 1.95980233538541211e+03
-8.09018991839302259e+00	 1.87402469384792903e+03
-8.85226518586618738e+01	 1.99913978835419198e+03
-5.46192401207125329e+01	 1.46808712935804510e+03
 5.99966919040508344e+01	 1.98887929834094598e+03
-3.54216147659922171e+01	 4.24919017875838108e+02
-8.84639371390650950e+01	 1.85334635310152862e+03
 1.41185118657951136e+00	 1.77962561032165127e+03
-1.19769052610340637e+02	 1.81558228206981903e+03
-5.80759004275053599e+01	 1.76725403098691368e+03
 5.98391328362564252e+01	 1.66143592849392599e+03
 2.70008682783554264e+01	 1.99535671514043565e+03
