# Voltage [mV]	Duration [ms]
-5.38541153745760255e+01	 1.79399481646337313e+03
 5.99995490205484145e+01	 1.70147595079474559e+03
-3.30022202415398453e+01	 1.99923473096379962e+03
-3.99837282561786367e+00	 1.74054318991816399e+03
-3.25078833335203399e+01	 1.99657312573753052e+03
-9.95156030140595789e+01	 1.99884825095852671e+03
-1.10462791018570101e+02	 1.98092909627507902e+03
 5.99725207117459718e+01	 1.99087809274853043e+03
-8.85297421906564637e+01	 1.99931889127331988e+03
-9.16455389054775083e+00	 1.99977047820163762e+03
-1.19755634793446731e+02	 1.96812270009825193e+03
-5.41255850705275066e+01	 1.53296933450812230e+03
 5.99990904734208357e+01	 1.99987775343282988e+03
 5.91687048967413887e+01	 1.99999955621201070e+03
-3.18528244742173854e+01	 1.94093727803873821e+03
-8.85392863858826331e+01	 1.99860603296269119e+03
-9.34283933129995177e+01	 5.32254539294046438e+01
 5.99107102535211311e+01	 1.99507226323354121e+03
-3.31556623462679170e+01	 1.99063328461322840e+03
 5.99779932757769245e+01	 1.97168550157565323e+03
