# Voltage [mV]	Duration [ms]
-1.66886054975089877e+01	 1.99162324203844264e+03
 5.43707362845310627e+01	 1.99853416826646526e+03
-1.18473567624622930e+02	 1.17614769824390692e+03
-2.02227967968088649e+01	 1.98282219782728794e+03
-8.85388085607877429e+01	 1.99928440868628445e+03
-5.42765049295578876e+01	 1.99051836175458652e+03
-6.84318213852513679e+00	 1.99976733730363003e+03
-1.18028433834197415e+02	 1.99848005388273123e+03
-5.52199185825812151e+01	 1.03220087162347596e+02
 5.99996978692487346e+01	 1.99997903360598980e+03
-3.69370276027218267e+01	 1.93153330322664237e+03
 5.99581372255499616e+01	 1.99075654829465248e+03
-1.35942308685217483e+01	 5.00264893259148096e+01
-8.85267954391653404e+01	 1.99891487381447973e+03
-9.74260584778534309e+01	 1.99886147757527192e+03
-1.19958455481782636e+02	 1.99999561844551863e+03
-5.41292861415276150e+01	 1.85944763607537402e+03
-1.19968486765364929e+02	 1.95920866248781363e+03
 5.99997100940312009e+01	 1.99778755317410787e+03
-3.37959261611778032e+01	 1.99270124837067783e+03
