# Voltage [mV]	Duration [ms]
 5.99815750856865293e+01	 1.99916575543410249e+03
-2.39711067153162958e+01	 1.96315996999050844e+03
 5.99644030508933952e+01	 1.99750908625062812e+03
-2.11605117635024129e+01	 1.99983240443003592e+03
-1.19455017020699501e+02	 1.98524323729017806e+03
-3.36983771019030485e+01	 1.99980382427313930e+03
-1.13188843926490406e+02	 1.96301317287507868e+03
-3.68853322376182717e+01	 1.99260841290464623e+03
-1.19615198945677989e+02	 1.99862124492093267e+03
-8.19109731352706660e+00	 1.99094798894094447e+03
-1.15453557643277748e+02	 1.99995677022053337e+03
-8.54737018517712954e+00	 1.99519663999366344e+03
-1.19823433050413414e+02	 1.99978245677215796e+03
-3.81334316548890513e+01	 1.97792808441628631e+03
-1.19994394164894715e+02	 1.99779009359943734e+03
 5.99999988676561316e+01	 1.99996830338226255e+03
 4.04555049120506851e+01	 1.99946652476706413e+03
 5.98869322082824738e+01	 1.91774473290831133e+03
-8.85740005035670350e+01	 1.98391469511692708e+03
 5.97941206508240271e+01	 5.00707947290653337e+01
