# Voltage [mV]	Duration [ms]
-5.09788469224541672e+01	 1.95730981620714192e+03
 5.99895871774257330e+01	 5.05779719225793656e+01
-1.18730207529828903e+02	 1.96809723402071063e+03
-7.98462080701496291e+00	 1.99206976585050643e+03
-1.18236184265881960e+02	 1.99480714385226315e+03
-7.65991399631145953e+00	 1.99528793804827501e+03
-1.17678311282884266e+02	 1.99970811874527863e+03
-5.13135975383160456e+01	 1.99712729224714303e+03
 5.93777939595860005e+01	 1.99794251795300011e+03
-2.10218318792403238e+01	 1.99993700454967802e+03
-1.19999945612292535e+02	 1.99989202878395349e+03
-5.22674547525506199e+01	 1.98183300640466382e+03
 5.99999983559217753e+01	 1.98890807188254803e+03
-2.42902786853856867e+01	 1.99237430066054981e+03
-1.19992421387715609e+02	 1.99509263362749039e+03
 5.99135291919612882e+01	 1.99996093069143694e+03
-1.16955746855129846e+02	 1.99706995608763646e+03
 5.96226194155688916e+01	 1.97685567189537187e+03
 3.55290330548814381e+01	 1.99998071841125829e+03
 5.99993982655457216e+01	 1.98069630655748097e+03
