# Voltage [mV]	Duration [ms]
-1.06323418100928336e+02	 1.97087905939458165e+03
 5.99943000296842399e+01	 1.98702007066455849e+03
 3.35654395528010809e+01	 1.99478827345511331e+03
-1.54403711159732921e+01	 1.99977343118310114e+03
-2.57758557800971317e+01	 1.95277831507776682e+03
-1.05699888822322379e+02	 1.96860610476745592e+03
-3.94764670968783093e+01	 1.99998429399691577e+03
-6.90648872775723532e+00	 1.99311300181272395e+03
-1.17079600381573940e+02	 1.99791416374151413e+03
-8.14394549285462688e+00	 1.99861280375912838e+03
-1.19997592953419286e+02	 1.99146432575644894e+03
-3.80919813323557293e+01	 1.98557020059231854e+03
-1.19952223503721868e+02	 1.97328067808036985e+03
-5.29553721168292668e+01	 1.98839727603648089e+03
 5.99423522310649446e+01	 1.99152906109824085e+03
-2.26864752565896310e+01	 1.99134716243697540e+03
-1.19771368368098948e+02	 1.97185269121472356e+03
 5.99478606106559369e+01	 1.94954098227611803e+03
 5.99112693817318700e+01	 1.99940249609445436e+03
 5.96779018367860203e+01	 1.97563835437271018e+03
