# Voltage [mV]	Duration [ms]
 5.99903840047582335e+01	 3.65091989498742578e+02
 5.99750118663738760e+01	 1.30709540342603168e+03
-2.93405421615533299e+01	 9.04644469432789492e+02
-9.72376637007572526e+01	 1.98568690344880929e+03
-3.87959267499787757e+01	 1.97966323548021478e+03
 5.99994238477187096e+01	 8.30525793294677669e+02
-8.96741702640332221e+01	 1.99992358483867201e+03
 5.99929392589367865e+01	 1.89730454460018041e+03
 2.83900029180889817e+01	 1.98532251097848985e+03
 2.59063513305445028e+01	 1.99983065586702469e+03
 2.82191698158116893e+01	 1.96109656208308866e+03
-1.19778136973603296e+02	 1.96716603675686429e+03
-1.47445310262607894e+01	 1.99998100987823250e+03
-4.96796833229542472e+01	 1.99972441278569158e+03
-4.19703485189822345e+01	 1.96698237492607564e+03
-4.19849609536182200e+01	 1.71864816413777362e+03
-3.97881417770242436e+01	 1.70958004563185432e+03
 5.99973192209238420e+01	 1.99999182105745103e+03
-2.32382653342050389e+01	 1.52470945181780780e+03
-2.10728987513140282e+01	 6.65201125224216526e+02
