# Voltage [mV]	Duration [ms]
-1.18728665024193347e+02	 5.00203359556853968e+01
-1.19953470825639400e+02	 5.02516753106424048e+01
-1.19463571451324356e+02	 9.57130931306637791e+01
-2.92195823523511677e+01	 3.62001482796758069e+02
 5.99611062940027182e+01	 5.00156110334904085e+01
-1.18936206897312815e+02	 1.18449120773131142e+02
-1.19963928446685699e+02	 5.05582496021308287e+01
 5.99947175720179189e+01	 1.69176010921923307e+02
-1.15811331432371688e+02	 1.99997182479601406e+03
-1.16454540996377361e+02	 5.67755309961488095e+01
-9.19626852923848048e+00	 1.99988188173132653e+03
 5.97439825736147725e+01	 5.06243882203451250e+01
 5.99972423417294749e+01	 5.00878286380389213e+01
 5.96419012233173476e+01	 5.84720811109814917e+01
-5.30143081248156989e+00	 1.99642700275599145e+03
-1.19999752245514500e+02	 1.27799703114058588e+02
 5.93870260588483916e+01	 1.99727490313953194e+03
-1.95185773110891887e+01	 1.99723059996182587e+03
-1.19739434667041067e+02	 2.96573067912256420e+02
-1.19372847890174924e+02	 1.26559163984935907e+02
