# Voltage [mV]	Duration [ms]
-4.80915620597819355e+01	 1.99892453628091243e+03
-4.95720128681785184e+01	 1.97805267913717194e+03
 5.99997275493219888e+01	 1.99999548487743232e+03
-8.85776040680127323e+01	 1.99724159199668861e+03
-4.40541712610335310e+01	 1.99970523361608775e+03
 5.99998941283663498e+01	 1.99881724718117448e+03
 3.15433489487468819e+01	 1.99987103516683010e+03
 3.18582961498609336e+01	 1.99997336522741625e+03
 3.14610008029127926e+01	 1.99647924670573093e+03
-8.84048728075000412e+01	 1.99991760225474673e+03
-4.46272186232987025e+01	 1.99999233842088370e+03
-4.85697869838390659e+01	 1.99999334794543825e+03
 5.99999756279993619e+01	 1.99576834061185014e+03
-3.06861909669653414e+01	 1.99724038368148263e+03
 5.99735239951762935e+01	 9.65870934784029714e+02
-1.19891516616453643e+02	 1.99993205541649536e+03
-7.01684215601247274e+00	 8.11881202825688746e+01
 5.99999576052004215e+01	 1.74684122534653147e+03
-1.19976054368996685e+02	 1.99965435288156550e+03
-4.18900223742784448e+01	 1.99998312883295739e+03
