# Voltage [mV]	Duration [ms]
-1.19990199450301020e+02	 1.98662151775829375e+03
-1.19951521118964180e+02	 5.75987699211704864e+01
-1.19933244870352155e+02	 1.82778689443277415e+02
 5.99880853359776438e+01	 1.99983205404006367e+03
-1.19993667729620341e+02	 1.59342217849486246e+03
-2.07105706090706292e+01	 1.98657098624852711e+03
-4.26414364576272931e+01	 1.99999828378974212e+03
-4.22341499505369029e+01	 1.99617813319770357e+03
-4.34313126103539560e+01	 1.99992784681798253e+03
-4.39901032849340794e+01	 1.99999998437779368e+03
 5.99991740272803327e+01	 1.99999939270948175e+03
 2.94026949048113124e+01	 1.99986259037605419e+03
 5.99821799586547684e+01	 1.99394527477429824e+03
 2.95934379716344154e+01	 1.99787439177911619e+03
-3.23969050555955391e+01	 1.99983729553260673e+03
-5.63322480117000595e+01	 1.99950706202415677e+03
 5.99999977333417291e+01	 1.99999519429208294e+03
-1.18131864100258213e+02	 1.99945520761954026e+03
 5.99992063799530797e+01	 1.99842922343323539e+03
-2.38190835864743775e+01	 1.99129219200219495e+03
