# Voltage [mV]	Duration [ms]
-1.91794715859273879e+01	 1.99668901649125814e+03
-4.37476849679405433e+01	 1.97533338339465377e+03
-4.45225303160241310e+01	 1.99964892276634032e+03
-4.60419499534150560e+01	 1.99822440409357409e+03
 5.99998383391146604e+01	 1.99926731038317098e+03
 2.93824028503514967e+01	 1.99869562376943895e+03
 2.86061194608632263e+01	 1.99917382858777978e+03
-8.84465260017697403e+01	 1.99898434763270734e+03
-4.39240665141361859e+01	 1.99877152419556455e+03
-4.63330425612463017e+01	 1.99918883227325205e+03
 5.99954524569475893e+01	 1.99069043259981527e+03
-2.50528093723453367e+01	 1.99999218971870005e+03
-1.19959634805945399e+02	 1.98425505058250087e+03
-4.56440904526121329e+01	 1.99040436928566078e+03
-1.19847589694550393e+02	 1.99898518386239857e+03
 5.99977635602661792e+01	 1.42949332166272666e+03
 5.97143165719103592e+01	 5.15101117342620043e+01
-3.37643400043780559e+01	 1.99866577164578894e+03
 5.99980129510868210e+01	 1.99783893352348468e+03
 2.83705084728217969e+01	 1.99998239693044161e+03
