# Voltage [mV]	Duration [ms]
-4.60232960870425813e+01	 1.99686957333688156e+03
 5.99953246791602339e+01	 1.99941505500967060e+03
 2.91140713980580301e+01	 1.99961235473346960e+03
-1.10939670667816031e+02	 1.99075789299657185e+03
-4.22541650939520963e+01	 1.99826487963411205e+03
-4.38065460320595150e+01	 1.99342119531065714e+03
-4.60707450183913352e+01	 1.99860334876040588e+03
 5.99992637498422425e+01	 1.99066415727581125e+03
-2.59609282214968147e+01	 1.97416576400131817e+03
-1.14213441213110769e+02	 1.99199495319168091e+03
-4.57308653278159909e+01	 1.99977612257189890e+03
 5.99964585258498460e+01	 1.99924237138821150e+03
-3.34401194046149755e+01	 1.99814015823503632e+03
 5.99838843259948931e+01	 9.64111612926588350e+02
-8.83687579914109591e+01	 1.99996010855634336e+03
 5.99828653933086002e+01	 1.99410544931812979e+03
 3.02064461031557698e+01	 1.99990720639459937e+03
 2.96472718566919866e+01	 1.99991148357019802e+03
-1.19946697825270306e+02	 1.99992692995971152e+03
-1.97025473281582180e+01	 1.98538886593488655e+03
