# Voltage [mV]	Duration [ms]
-6.91052906267554619e+01	 1.73511118571616908e+03
-7.96912042186721976e+01	 1.99025453405746293e+03
-8.06925598847533081e+01	 2.51674304334297631e+02
 5.99768945583903133e+01	 5.09111981998754800e+02
-9.05115653617787217e+01	 1.75297182579569517e+03
-8.59088409834821078e+01	 1.96602846437486278e+03
 5.99997238920461626e+01	 8.12605488286147306e+02
 2.37001324837005178e+01	 1.83274722091936928e+03
-9.10588463180617396e+01	 1.06253098669936139e+03
 5.59443039239692155e+01	 5.58476404130181621e+01
-3.71813999103247568e+01	 3.25816055306267288e+02
-9.55470761549563719e+01	 1.32688812387665280e+02
-8.99153015389392039e+01	 1.93655191713026034e+03
 5.99994567292100953e+01	 2.31341961769774230e+02
-9.18063938777792004e+01	 1.15424264878358781e+03
 5.99955570100718631e+01	 2.52012641840506376e+02
-9.58518558246751553e+01	 1.46759040869080849e+02
 5.99775534438597901e+01	 1.80782033737344705e+02
-4.99617648475446519e+00	 5.03203560723412551e+01
-9.09875960812103415e+01	 1.34999626793011771e+03
