# Voltage [mV]	Duration [ms]
 5.99982003691953594e+01	 5.00754933870468562e+02
-1.19041069514135060e+02	 1.41960458122718478e+03
-3.72879332351868698e+01	 1.23478926858936134e+02
 5.99758962167527727e+01	 2.23439222160735483e+02
-2.90458190124105045e+01	 6.16360421281799304e+01
-3.03474455835940518e+01	 5.00434287313442425e+01
-3.19878014179760299e+01	 2.31624589525122815e+02
 5.99899090372216222e+01	 4.67270673938166453e+02
 8.65386883332914181e+00	 6.94834411506883498e+01
 2.01230064684368415e+01	 1.99856116944810651e+03
-1.19906184554372899e+02	 1.15471457877880903e+03
-4.33907018652488858e+01	 1.74826912238253499e+03
-4.40453274234297112e+01	 5.29450252249111202e+01
-1.19359960826711443e+02	 7.90218583169330202e+01
 5.99994539763833643e+01	 3.24585082555575070e+02
-1.19255944995799425e+02	 1.48556661422513957e+03
 5.99967253098951119e+01	 4.24881486116278836e+02
-1.17955840630146625e+02	 5.27507487862354196e+01
-1.19966197503294381e+02	 5.21739659698091387e+01
-1.11168528191957421e+02	 5.19654200980443832e+01
