# Voltage [mV]	Duration [ms]
 5.99979797710091702e+01	 2.50441382736908594e+02
-3.43882761686580380e+01	 7.06090213227106318e+01
-1.11114678363306723e+02	 6.96566953069120700e+01
 5.99627981318889738e+01	 1.13414464954971379e+02
-1.19971928568225422e+02	 5.57261117180088377e+02
-3.76288472918910628e+01	 5.43908778030202953e+01
-5.18843370270939630e+01	 5.91030825674972107e+01
 5.99258945749540715e+01	 1.25997104000553875e+02
-1.19467663490321712e+02	 2.07020377628565228e+02
-1.19652954921939070e+02	 2.86782752805534074e+02
 9.44922383566833446e-01	 5.03876097603303137e+01
-1.19977041353191126e+02	 4.23785935143727556e+02
-4.18939825136438628e+01	 7.28032837469822539e+02
 5.99767388251882778e+01	 3.98072078180805477e+02
 1.08074319988157015e+01	 4.60208054340833314e+02
 2.32554811426919628e+01	 3.87308778295034017e+02
-1.03955715456788468e+02	 5.15824782053856765e+01
-1.19987490575020843e+02	 5.00100362373884693e+01
-1.19997284565157884e+02	 5.06246414119270938e+01
-1.19993435902883036e+02	 5.11404374249445368e+01
