# Voltage [mV]	Duration [ms]
-1.19997080973147149e+02	 5.60982945033918128e+01
 5.99854288584145365e+01	 4.92227861455094740e+02
-3.23073944328146325e+01	 5.00126047928381965e+01
-3.34234360164262654e+01	 6.31223467762900725e+01
-1.19958476572872996e+02	 1.47904394723066525e+03
 5.99878087632991139e+01	 3.05067413675501825e+02
-3.54377200271414239e+01	 5.00445509426053121e+01
-1.19997990770062955e+02	 5.26070036840194817e+01
 5.99827430589319590e+01	 1.70381917315033803e+02
-3.17165794861790715e+01	 1.41072668472784244e+02
-1.19989210988424915e+02	 7.40302199161812382e+02
-1.19414533032569750e+02	 5.00154580031432303e+01
-4.40202228298510789e+01	 1.99999991575557033e+03
-1.50725426140799073e+01	 5.37718109157517290e+01
 5.99989341526776911e+01	 4.10493352976096787e+02
-1.19519919604476712e+02	 1.99873827009266552e+03
 5.99929228643611054e+01	 5.69488827860206925e+02
-1.19996626663137789e+02	 5.00059667098226939e+01
 2.01820669128867394e+01	 1.99976935460607365e+03
 5.99999767085074325e+01	 5.06307605284403834e+01
