# Voltage [mV]	Duration [ms]
-4.54612687573381891e+01	 1.99989464576707087e+03
-4.81039724964659143e+01	 1.99307476811863148e+03
-1.19969298177291066e+02	 5.00301778974782039e+01
 5.99985103514138416e+01	 1.99793172099002459e+03
 2.84411488745783458e+01	 1.99927599979527372e+03
-1.19977639164262683e+02	 5.39396448386339387e+01
 3.44004875836288022e+01	 1.99768880828668011e+03
 2.93117752399033975e+01	 1.99989442494398168e+03
 2.85898234343628417e+01	 1.99985497397689346e+03
-1.18834500456324690e+02	 1.99998379663200785e+03
-1.92520184343305090e+01	 1.99595100740088924e+03
-4.39585463644783658e+01	 1.99983172274788512e+03
-4.39595960078071073e+01	 1.96864426604402593e+03
-4.50068288315425349e+01	 1.99994294297808597e+03
-4.63879526262691400e+01	 1.99689226468464153e+03
 5.99990752466175365e+01	 1.99865535954137340e+03
-2.49134885426325781e+01	 1.99969099386177754e+03
-1.16896308946515560e+02	 1.98184092537817105e+03
-1.19973818700794780e+02	 1.99384376459425494e+03
 5.99995981784896060e+01	 1.99978262941384492e+03
