# Voltage [mV]	Duration [ms]
-4.90103188889716961e+01	 1.98793485601304428e+03
 5.99968256746885231e+01	 1.98308423410576211e+03
 3.09370691839484664e+01	 1.99650076896118594e+03
-8.83908079927366686e+01	 1.95629694255495247e+03
-4.40524425447533474e+01	 1.99323625881062617e+03
-4.59705666704575862e+01	 1.98520532486227694e+03
-8.83275299931973450e+01	 1.99274055617722161e+03
 5.99917118416797166e+01	 1.98376754236762304e+03
-2.55567582684431045e+01	 1.95427907650298016e+03
-6.10946653688943755e+01	 1.99705385671978456e+03
-1.19999742630184357e+02	 1.99996121957528544e+03
-4.68686528482951843e+01	 1.99987402543968892e+03
 5.99944810486213100e+01	 1.99842671498910454e+03
 3.09237437936588435e+01	 1.99966808356758929e+03
 2.82845309475761439e+01	 5.00033262006900543e+01
-1.19980021484957433e+02	 1.99335102159691883e+03
-1.90157061748725482e+01	 1.97412891128127262e+03
-4.45822562665576214e+01	 1.99714111104191761e+03
-4.60262866140435278e+01	 1.99719436892211706e+03
 5.99987653001965384e+01	 1.99807255057461180e+03
