# Voltage [mV]	Duration [ms]
 5.99961825534939521e+01	 1.99797385008476613e+03
-8.85073739043120327e+01	 1.99584202008355032e+03
-4.51766376804465608e+01	 1.99826391259612046e+03
-4.47166347190291020e+01	 1.99680389708837629e+03
 5.99998463845145977e+01	 1.99890257351438117e+03
 3.14276747161892160e+01	 1.99657777694804076e+03
 3.12696685187808896e+01	 1.99992098299595068e+03
-1.19459444102001811e+02	 1.94331625907702937e+03
-6.25913092362168300e-01	 5.01629749373263110e+01
-4.23353983413336721e+01	 1.99924179281922579e+03
-4.28188009493028972e+01	 1.99991235879765304e+03
-4.32703438448842093e+01	 1.99974849874534539e+03
-4.54582890907122419e+01	 1.99090987383497577e+03
-1.17829612302863382e+02	 1.92971471826077391e+03
 5.99984748111882027e+01	 1.34139412586172898e+03
-3.12235138958921254e+01	 1.99820617575610754e+03
 5.99962323810071041e+01	 9.97003474248054999e+02
-8.84626822102487722e+01	 1.99910455899443173e+03
 5.99960128883029995e+01	 1.99927248026874895e+03
 3.05956715957001109e+01	 1.99980492561181995e+03
